ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,FraudResult,Transaction Date,Transaction Day,Transaction Time,AmountAbs
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,12:33:20,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:33:23,5000.0
ProductId_3,airtime,ChannelId_3,3000.0,3000,2,0,2018-11-16,Friday,12:34:31,3000.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,Friday,12:34:52,500.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:34:55,5000.0
ProductId_6,financial_services,ChannelId_2,-150.0,150,2,0,2018-11-16,Friday,12:35:01,150.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,Friday,12:35:59,10700.0
ProductId_4,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-16,Friday,12:37:09,2000.0
ProductId_21,utility_bill,ChannelId_3,40000.0,43200,2,0,2018-11-16,Friday,12:37:32,40000.0
ProductId_6,financial_services,ChannelId_2,-1005.0,1005,2,0,2018-11-16,Friday,12:37:45,1005.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:37:51,5000.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-16,Friday,12:37:57,100.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,12:38:52,10000.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,12:39:44,10000.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,12:40:33,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:40:36,5000.0
ProductId_15,financial_services,ChannelId_3,190000.0,190000,0,0,2018-11-16,Friday,12:41:05,190000.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,Friday,12:42:04,500.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:42:08,5000.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,Friday,12:43:49,10700.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,12:44:49,1000.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,Friday,12:45:02,20.0
ProductId_3,airtime,ChannelId_3,900.0,900,2,0,2018-11-16,Friday,12:47:09,900.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,12:47:21,10000.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,Friday,12:48:08,500.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:48:12,5000.0
ProductId_3,airtime,ChannelId_3,2100.0,2100,4,0,2018-11-16,Friday,12:48:59,2100.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,12:49:17,10000.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,12:50:07,10000.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,12:50:40,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:50:44,5000.0
ProductId_6,financial_services,ChannelId_2,-105.0,105,2,0,2018-11-16,Friday,12:51:39,105.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,Friday,12:51:54,500.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:51:57,5000.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,Friday,12:52:49,10700.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-16,Friday,12:54:54,1000.0
ProductId_21,utility_bill,ChannelId_3,11500.0,13045,2,0,2018-11-16,Friday,12:55:07,11500.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,Friday,12:55:28,50.0
ProductId_3,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,Friday,12:55:29,30000.0
ProductId_3,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,Friday,12:55:33,30000.0
ProductId_3,airtime,ChannelId_2,-50000.0,50000,4,0,2018-11-16,Friday,12:55:37,50000.0
ProductId_3,airtime,ChannelId_2,-50000.0,50000,4,0,2018-11-16,Friday,12:55:41,50000.0
ProductId_3,airtime,ChannelId_2,-60000.0,60000,4,0,2018-11-16,Friday,12:55:45,60000.0
ProductId_10,airtime,ChannelId_2,-25000.0,25000,4,0,2018-11-16,Friday,12:55:49,25000.0
ProductId_3,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,Friday,12:55:52,30000.0
ProductId_3,airtime,ChannelId_2,-25000.0,25000,4,0,2018-11-16,Friday,12:55:56,25000.0
ProductId_10,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,Friday,12:56:00,30000.0
ProductId_10,airtime,ChannelId_2,-50000.0,50000,4,0,2018-11-16,Friday,12:56:04,50000.0
ProductId_10,airtime,ChannelId_2,-30000.0,30000,4,0,2018-11-16,Friday,12:56:08,30000.0
ProductId_10,airtime,ChannelId_2,-40000.0,40000,4,0,2018-11-16,Friday,12:56:11,40000.0
ProductId_6,financial_services,ChannelId_2,-644.0,644,2,0,2018-11-16,Friday,12:57:14,644.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,12:58:22,10000.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,12:59:16,10000.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,12:59:25,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,12:59:29,5000.0
ProductId_15,financial_services,ChannelId_3,30000.0,30000,2,0,2018-11-16,Friday,13:00:44,30000.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,Friday,13:00:48,500.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,13:00:51,5000.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,4,0,2018-11-16,Friday,13:02:10,10700.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:03:49,1000.0
ProductId_6,financial_services,ChannelId_2,-535.0,535,2,0,2018-11-16,Friday,13:03:57,535.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,Friday,13:04:18,50.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:04:21,1000.0
ProductId_3,airtime,ChannelId_3,5000.0,5000,1,0,2018-11-16,Friday,13:04:31,5000.0
ProductId_3,airtime,ChannelId_3,11000.0,11000,2,0,2018-11-16,Friday,13:04:59,11000.0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2,0,2018-11-16,Friday,13:05:44,250.0
ProductId_21,utility_bill,ChannelId_3,10000.0,11200,2,0,2018-11-16,Friday,13:08:27,10000.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,13:09:12,10000.0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2,0,2018-11-16,Friday,13:09:40,622.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,13:09:44,5000.0
ProductId_15,financial_services,ChannelId_3,30000.0,30000,2,0,2018-11-16,Friday,13:09:48,30000.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,13:11:14,200.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-16,Friday,13:12:53,500.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-16,Friday,13:13:25,25.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,13:14:15,10000.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,Friday,13:15:11,300000.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-16,Friday,13:15:20,10000.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,13:15:28,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,13:15:30,5000.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-16,Friday,13:16:38,500.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,13:16:41,5000.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:18:22,1000.0
ProductId_3,airtime,ChannelId_3,10700.0,10700,2,0,2018-11-16,Friday,13:18:23,10700.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,Friday,13:18:42,20.0
ProductId_15,financial_services,ChannelId_3,300000.0,300000,0,0,2018-11-16,Friday,13:19:08,300000.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-16,Friday,13:22:10,5000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:22:21,1000.0
ProductId_10,airtime,ChannelId_3,5200.0,5200,2,0,2018-11-16,Friday,13:22:36,5200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,Friday,13:22:49,50.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:23:17,1000.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,Friday,13:23:45,50.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:25:14,1000.0
ProductId_10,airtime,ChannelId_3,5000.0,5000,2,0,2018-11-16,Friday,13:25:25,5000.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,Friday,13:25:37,10000.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,Friday,13:25:45,50.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,13:25:50,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,13:25:53,5000.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-16,Friday,13:25:56,3500.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,Friday,13:26:00,300000.0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2,0,2018-11-16,Friday,13:26:10,70.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-16,Friday,13:27:31,10000.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,Friday,13:27:56,300000.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,Friday,13:29:48,10000.0
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,0,2018-11-16,Friday,13:29:59,2000.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,13:30:00,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,13:30:03,5000.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-16,Friday,13:30:59,2000.0
ProductId_10,airtime,ChannelId_3,5200.0,5200,2,0,2018-11-16,Friday,13:31:18,5200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-16,Friday,13:31:28,100.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:32:49,1000.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,Friday,13:33:16,50.0
ProductId_3,airtime,ChannelId_3,1100.0,1100,2,0,2018-11-16,Friday,13:33:30,1100.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:33:56,1000.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,Friday,13:34:05,20.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-16,Friday,13:35:00,10000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:36:25,1000.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-16,Friday,13:36:54,50.0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-16,Friday,13:37:24,10000.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-16,Friday,13:37:32,200.0
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2,0,2018-11-16,Friday,13:37:35,5000.0
ProductId_10,airtime,ChannelId_3,5200.0,5200,2,0,2018-11-16,Friday,13:38:40,5200.0
ProductId_1,airtime,ChannelId_3,300000.0,300000,0,0,2018-11-16,Friday,13:38:52,300000.0
ProductId_21,utility_bill,ChannelId_3,13000.0,14590,2,0,2018-11-16,Friday,13:40:38,13000.0
ProductId_15,financial_services,ChannelId_3,300000.0,300000,0,0,2018-11-16,Friday,13:41:31,300000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-16,Friday,13:42:42,1000.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-16,Friday,13:42:55,20.0
ProductId_3,airtime,ChannelId_3,1300.0,1300,2,0,2018-11-16,Friday,13:43:43,1300.0
ProductId_6,financial_services,ChannelId_2,-65.0,65,2,0,2018-11-16,Friday,13:44:12,65.0
ProductId_19,tv,ChannelId_3,11000.0,11000,2,0,2018-11-17,Saturday,10:04:49,11000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,Saturday,10:05:18,1000.0
ProductId_3,airtime,ChannelId_3,5000.0,5000,4,0,2018-11-17,Saturday,10:07:19,5000.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,4,0,2018-11-17,Saturday,10:09:54,1500.0
ProductId_10,airtime,ChannelId_3,1087.0,1087,2,0,2018-11-17,Saturday,10:09:54,1087.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,Saturday,10:12:20,1000.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,10:14:53,2000.0
ProductId_10,airtime,ChannelId_3,500.0,500,4,0,2018-11-17,Saturday,10:15:51,500.0
ProductId_3,airtime,ChannelId_3,2100.0,2100,4,0,2018-11-17,Saturday,10:24:58,2100.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,Saturday,10:25:10,10000.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,10:30:44,1000.0
ProductId_10,airtime,ChannelId_3,2500.0,2500,2,0,2018-11-17,Saturday,10:30:45,2500.0
ProductId_20,ticket,ChannelId_3,50000.0,50000,2,0,2018-11-17,Saturday,10:31:21,50000.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,10:32:40,2000.0
ProductId_11,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,10:34:28,500.0
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,10:38:35,2000.0
ProductId_15,financial_services,ChannelId_3,2500.0,2500,2,0,2018-11-17,Saturday,10:39:48,2500.0
ProductId_3,airtime,ChannelId_3,2500.0,2500,4,0,2018-11-17,Saturday,10:39:58,2500.0
ProductId_13,utility_bill,ChannelId_3,18000.0,19740,2,0,2018-11-17,Saturday,10:45:26,18000.0
ProductId_3,airtime,ChannelId_2,-20000.0,20000,4,0,2018-11-17,Saturday,10:45:58,20000.0
ProductId_2,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,10:47:40,500.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,Saturday,10:48:39,1500.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,10:49:42,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,10:50:26,1000.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-17,Saturday,10:51:43,3500.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,10:53:58,1000.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,10:59:28,2000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:05:54,1000.0
ProductId_13,utility_bill,ChannelId_5,-18000.0,19740,2,0,2018-11-17,Saturday,11:09:07,18000.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,Saturday,11:09:17,2000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,Saturday,11:13:17,1000.0
ProductId_15,financial_services,ChannelId_3,3000.0,3000,2,0,2018-11-17,Saturday,11:15:32,3000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,Saturday,11:16:56,1000.0
ProductId_15,financial_services,ChannelId_3,3000.0,3000,2,0,2018-11-17,Saturday,11:17:36,3000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:18:40,1000.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,11:19:26,2000.0
ProductId_15,financial_services,ChannelId_3,4000.0,4000,2,0,2018-11-17,Saturday,11:19:31,4000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:19:39,1000.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,11:20:26,2000.0
ProductId_19,tv,ChannelId_3,900.0,900,2,0,2018-11-17,Saturday,11:24:06,900.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,4,0,2018-11-17,Saturday,11:28:07,1000.0
ProductId_10,airtime,ChannelId_3,500.0,500,4,0,2018-11-17,Saturday,11:28:10,500.0
ProductId_4,airtime,ChannelId_3,5000.0,5000,4,0,2018-11-17,Saturday,11:30:40,5000.0
ProductId_15,financial_services,ChannelId_3,9000.0,9000,2,0,2018-11-17,Saturday,11:34:58,9000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:35:17,1000.0
ProductId_15,financial_services,ChannelId_3,30000.0,30000,2,0,2018-11-17,Saturday,11:35:36,30000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:36:04,1000.0
ProductId_19,tv,ChannelId_3,11000.0,11000,2,0,2018-11-17,Saturday,11:37:53,11000.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:39:01,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:40:15,1000.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:43:35,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:49:20,1000.0
ProductId_15,financial_services,ChannelId_3,700000.0,700000,0,1,2018-11-17,Saturday,11:49:46,700000.0
ProductId_3,airtime,ChannelId_3,1200.0,1200,2,0,2018-11-17,Saturday,11:54:56,1200.0
ProductId_14,financial_services,ChannelId_3,2080.0,2080,2,0,2018-11-17,Saturday,11:55:44,2080.0
ProductId_4,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,11:56:55,2000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,11:58:11,1000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,1,0,2018-11-17,Saturday,12:01:37,1000.0
ProductId_3,airtime,ChannelId_2,-500.0,500,4,0,2018-11-17,Saturday,12:02:44,500.0
ProductId_15,financial_services,ChannelId_3,4000.0,4000,2,0,2018-11-17,Saturday,12:02:57,4000.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,12:04:04,2000.0
ProductId_24,movies,ChannelId_3,5000.0,7000,2,0,2018-11-17,Saturday,12:04:16,5000.0
ProductId_11,data_bundles,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,12:09:23,2000.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,12:14:44,500.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,12:16:05,1000.0
ProductId_14,financial_services,ChannelId_3,11440.0,11440,2,0,2018-11-17,Saturday,12:16:21,11440.0
ProductId_2,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,12:17:50,500.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,12:25:09,1000.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-17,Saturday,12:26:02,5000.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,Saturday,12:27:11,1500.0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2,0,2018-11-17,Saturday,12:36:40,20000.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,12:43:17,1000.0
ProductId_8,tv,ChannelId_3,28000.0,28840,2,0,2018-11-17,Saturday,12:47:05,28000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,12:48:56,1000.0
ProductId_15,financial_services,ChannelId_3,50000.0,50000,2,0,2018-11-17,Saturday,12:50:28,50000.0
ProductId_19,tv,ChannelId_3,900.0,900,2,0,2018-11-17,Saturday,12:56:29,900.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,Saturday,12:57:39,1500.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,12:59:00,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,12:59:10,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,12:59:22,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:01:56,1000.0
ProductId_3,airtime,ChannelId_3,1200.0,1200,2,0,2018-11-17,Saturday,13:01:59,1200.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,Saturday,13:02:52,10000.0
ProductId_3,airtime,ChannelId_3,25000.0,25000,2,0,2018-11-17,Saturday,13:02:53,25000.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,Saturday,13:04:20,10000.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,Saturday,13:04:49,2000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:05:37,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:13:49,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:18:09,1000.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,13:19:36,500.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-17,Saturday,13:20:53,3500.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:30:19,1000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,1,0,2018-11-17,Saturday,13:31:16,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:31:42,1000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:31:54,1000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:34:18,1000.0
ProductId_15,financial_services,ChannelId_3,11000.0,11000,2,0,2018-11-17,Saturday,13:41:26,11000.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,Saturday,13:41:28,1500.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:43:24,1000.0
ProductId_1,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,13:44:47,500.0
ProductId_2,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,13:44:56,500.0
ProductId_13,utility_bill,ChannelId_3,180000.0,189200,2,0,2018-11-17,Saturday,13:48:54,180000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,13:51:02,1000.0
ProductId_15,financial_services,ChannelId_3,3000.0,3000,2,0,2018-11-17,Saturday,14:04:56,3000.0
ProductId_15,financial_services,ChannelId_3,3400.0,3400,2,0,2018-11-17,Saturday,14:05:58,3400.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,14:10:04,500.0
ProductId_10,airtime,ChannelId_3,1300.0,1300,2,0,2018-11-17,Saturday,14:10:11,1300.0
ProductId_21,utility_bill,ChannelId_3,46000.0,49380,2,0,2018-11-17,Saturday,14:16:09,46000.0
ProductId_15,financial_services,ChannelId_3,49000.0,49000,2,0,2018-11-17,Saturday,14:20:10,49000.0
ProductId_21,utility_bill,ChannelId_3,46000.0,49380,2,0,2018-11-17,Saturday,14:21:57,46000.0
ProductId_21,utility_bill,ChannelId_3,45500.0,48865,2,0,2018-11-17,Saturday,14:23:12,45500.0
ProductId_3,airtime,ChannelId_3,4000.0,4000,2,0,2018-11-17,Saturday,14:25:15,4000.0
ProductId_15,financial_services,ChannelId_3,7000.0,7000,2,0,2018-11-17,Saturday,14:26:52,7000.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,Saturday,14:28:39,1000.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,14:29:52,500.0
ProductId_21,utility_bill,ChannelId_3,10000.0,11200,2,0,2018-11-17,Saturday,14:30:02,10000.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,14:31:51,500.0
ProductId_1,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,14:32:29,500.0
ProductId_13,utility_bill,ChannelId_3,5000.0,5750,2,0,2018-11-17,Saturday,14:34:38,5000.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,Saturday,14:35:06,2000.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,Saturday,14:37:04,500.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,14:37:33,1000.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,Saturday,14:38:18,2000.0
ProductId_3,airtime,ChannelId_1,1000.0,1000,2,0,2018-11-17,Saturday,14:39:40,1000.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,Saturday,14:39:58,10000.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,Saturday,14:40:09,2000.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,Saturday,14:43:46,1000.0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,Saturday,14:46:53,1500.0
ProductId_3,airtime,ChannelId_3,600.0,600,2,0,2018-11-17,Saturday,14:47:06,600.0
ProductId_10,airtime,ChannelId_1,3100.0,3100,2,0,2018-11-17,Saturday,14:50:37,3100.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,Saturday,14:54:59,1000.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-17,Saturday,14:55:55,5000.0
